已清项目/未清项目符号,总账科目,总账科目长文本,冲销科目记帐,凭证类型,凭证编号,物料,行项目,过账日期,凭证日期,借/贷标识,过账码,业务范围,业务部门描述,本币金额,本币,以凭证货币计的金额,凭证货币,税码,业务地点,文本,客户,供应商,贸易伙伴名,税号 2,成本中心,名称,订单,分配,参考代码 1,参考代码 2,参考码3,清帐日期,清帐凭证,冲销科目类型
,21051109,其他应付款_一般,55210121,K1,3400002589,,1,2025/11/24,2025/11/19,H,31,1000,fashion common,"-4,320.00",CNY,"-4,320.00",CNY,V8,8000,单号： DGFK-202511190204——MLB-徐州杉杉9月、10月保洁,,8100685,徐州市邵姐家政有限公司,,,,,V0751,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002757,,1,2025/12/11,2025/12/3,H,31,1000,fashion common,"-2,016.00",CNY,"-2,016.00",CNY,V8,8000,单号： DGFK-202512030044——MLB-徐州杉杉11月保洁费,,8100685,徐州市邵姐家政有限公司,,,,,V0751,,,,,,
,,,,,,,,,,,,,,"-6,336.00",CNY,,,,,,,,徐州市邵姐家政有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100761,K1,3400002738,,1,2025/12/9,2025/12/8,H,31,1000,fashion common,"-132,000.00",CNY,"-132,000.00",CNY,,8000,单号： DGFK-202512080080——《一点知识》学习软件已完成验收，根据各部门使用情况，成,,8100761,一点知识（北京）科技有限公司,,,,,V0831,,,,,,
,,,,,,,,,,,,,,"-132,000.00",CNY,,,,,,,,一点知识（北京）科技有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55170103,K1,3400002893,,1,2025/12/29,2025/12/12,H,31,1000,fashion common,"-1,712,383.75",CNY,"-1,712,383.75",CNY,V4,8000,单号： DGFK-202512120130——A25-304 Brand campaign in s,,8100760,一鸣惊人文化传播（深圳）有限公司,,,,,V0829,,,,,,
,,,,,,,,,,,,,,"-1,712,383.75",CNY,,,,,,,,一鸣惊人文化传播（深圳）有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002857,,1,2025/12/26,2025/12/22,H,31,1000,fashion common,-269.00,CNY,-269.00,CNY,V4,8000,单号： DGFK-202512220226——依梵（上海）-11月微商城销售分佣,,8000014,依梵(上海)品牌管理有限公司,,,,,D003,,,,2026/1/9,7000000008,
,,,,,,,,,,,,,,-269.00,CNY,,,,,,,,依梵(上海)品牌管理有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002910,,1,2025/12/29,2025/12/11,H,31,1000,fashion common,"-99,216.00",CNY,"-99,216.00",CNY,V4,8000,单号： DGFK-202512110120——应DCS业务要求，与Ipsos益普索签署半年框合同，完,,8100733,益普索（中国）咨询有限公司宁波分公司,,,,,V0808,,,,,,
,,,,,,,,,,,,,,"-99,216.00",CNY,,,,,,,,益普索（中国）咨询有限公司宁波分公司,,,,,,,,,,,
,21051109,其他应付款_一般,55110103,K1,3400002953,,1,2025/12/31,2025/12/23,H,31,1000,fashion common,"-1,544.00",CNY,"-1,544.00",CNY,V1,8000,单号： DGFK-202512230235——Dear all，  以上是2025年MLB直营店第四,,8100492,优料坊（三河）模型设计有限公司,,,,,V0564,,,,,,
,21051109,其他应付款_一般,55110103,K1,3400002962,,1,2025/12/31,2025/12/17,H,31,1000,fashion common,"-9,216.00",CNY,"-9,216.00",CNY,V1,8000,单号： DGFK-202512170172——Dear all，  以上是2025年MLB直营店第四,,8100492,优料坊（三河）模型设计有限公司,,,,,V0564,,,,,,
,,,,,,,,,,,,,,"-10,760.00",CNY,,,,,,,,优料坊（三河）模型设计有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100644,K1,3400002705,,1,2025/11/28,2025/11/24,H,31,1000,fashion common,"-932,995.54",CNY,"-932,995.54",CNY,,8000,单号： DGFK-202511240247——2025年10月国际物流费用 - EUSU,,8100644,裕秀物流（上海）有限公司,,,,,V0706,,,,,,
,21051109,其他应付款_一般,8100644,K1,3400002942,,1,2025/12/30,2025/12/17,H,31,1000,fashion common,"-51,246.73",CNY,"-51,246.73",CNY,,8000,单号： DGFK-202512170169——2025年11月国际物流费用 - EUSU,,8100644,裕秀物流（上海）有限公司,,,,,V0706,,,,,,
,,,,,,,,,,,,,,"-984,242.27",CNY,,,,,,,,裕秀物流（上海）有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,8100817,K1,3400002946,,1,2025/12/30,2025/12/25,H,31,1000,fashion common,"-14,000.00",CNY,"-14,000.00",CNY,,8000,单号： DGFK-202512250270——徐州杉杉 POP UP 2025年10月28日-202,,8100817,云龙区川禾平面设计工作室（个体工商户）,,,,,V0884,,,,,,
,,,,,,,,,,,,,,"-14,000.00",CNY,,,,,,,,云龙区川禾平面设计工作室（个体工商户）,,,,,,,,,,,
,21051109,其他应付款_一般,8000385,K1,3400002532,,1,2025/11/18,2025/11/17,H,31,1000,fashion common,"-1,000,000.00",CNY,"-1,000,000.00",CNY,,8000,单号： DGFK-202511170164——退还保证金,,8000385,云南恒磐商贸有限公司,,,,,D072,,,,,,
,,,,,,,,,,,,,,"-1,000,000.00",CNY,,,,,,,,云南恒磐商贸有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55110105,K1,3400002844,,1,2025/12/25,2025/12/22,H,31,1000,fashion common,"-137,323.25",CNY,"-137,323.25",CNY,V1,8000,单号： DGFK-202512220205——11月货仓包材请款,,8100344,云印优供（无锡）包装科技有限公司,,,,,V0393,,,,,,
,,,,,,,,,,,,,,"-137,323.25",CNY,,,,,,,,云印优供（无锡）包装科技有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210121,K1,3400002856,,1,2025/12/26,2025/12/22,H,31,1000,fashion common,-75.00,CNY,-75.00,CNY,V4,8000,单号： DGFK-202512220230——长沙珀御-11月微商城销售分佣,,8000181,长沙市珀御商贸有限公司,,,,,D048,,,,2026/1/9,7000000012,
,,,,,,,,,,,,,,-75.00,CNY,,,,,,,,长沙市珀御商贸有限公司,,,,,,,,,,,
,21051109,其他应付款_一般,55210107,K1,3400002908,,1,2025/12/29,2025/12/8,H,31,1000,fashion common,"-59,060.91",CNY,"-59,060.91",CNY,V4,8000,"单号： DGFK-202512090106——Dear leader, KIDS 2025年11月抖",,8100649,浙江博观瑞思科技有限公司,,,,,V0710,,,,,,
,21051109,其他应付款_一般,8000341,SA,1100008724,,2,2025/12/31,2025/12/31,S,21,2100,MLB,500.00,CNY,500.00,CNY,**,8000,MLB抖音鞋服 强制核销-25.11,,8100649,浙江博观瑞思科技有限公司,,,,,V0710,,,,,,
,21051109,其他应付款_一般,55210107,K1,3400002961,,1,2025/12/31,2025/12/12,H,31,1000,fashion common,"-894,771.20",CNY,"-894,771.20",CNY,V4,8000,单号： DGFK-202512120138——MLB抖音鞋服旗舰店 11月 TP服务费 894771,,8100649,浙江博观瑞思科技有限公司,,,,,V0710,,,,,,
,,,,,,,,,,,,,,"-953,332.11",CNY,,,,,,,,浙江博观瑞思科技有限公司,,,,,,,,,,,
,,,,,,,,,,,,,,"-95,204,477.45",CNY,,,,,,,,,,,,,,,,,,,
